timestamp_ms,label,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,gx_dps,gy_dps,gz_dps
37392,99,-14928,2512,9924,-1900,7654,-2532,-14.5,58.4,-19.32
37404,99,-15712,2556,9092,-959,5998,-2048,-7.32,45.76,-15.62
37416,99,-16180,2712,8024,90,3059,-1524,0.69,23.34,-11.63
37428,99,-16264,2600,6676,638,130,-796,4.87,0.99,-6.07
37440,99,-15764,3304,5832,856,-1591,-14,6.53,-12.14,-0.11
37452,99,-15276,3524,4928,772,-2601,447,5.89,-19.84,3.41
37485,99,-11720,4448,5620,-1548,-1120,902,-11.81,-8.54,6.88
37497,99,-11020,4232,6208,-2883,538,49,-22,4.1,0.37
37509,99,-11924,4104,6748,-4211,1934,-520,-32.13,14.76,-3.97
37521,99,-12768,3656,7512,-5127,3660,-561,-39.12,27.92,-4.28
37533,99,-13092,3268,8436,-5567,4852,-464,-42.47,37.02,-3.54
37545,99,-13572,2876,9324,-5704,5107,-310,-43.52,38.96,-2.37
37557,99,-13760,2612,10172,-5350,5096,-115,-40.82,38.88,-0.88
37569,99,-14128,2728,10436,-4619,4518,91,-35.24,34.47,0.69
37581,99,-14372,2444,10792,-3582,3397,337,-27.33,25.92,2.57
37614,99,-14260,2300,10312,-642,473,869,-4.9,3.61,6.63
37626,99,-13960,2644,10220,-69,-257,1088,-0.53,-1.96,8.3
37638,99,-13684,2704,9980,523,-601,1189,3.99,-4.59,9.07
37650,99,-13024,2756,9804,1223,-703,1205,9.33,-5.36,9.19
37662,99,-12788,2972,9332,1743,-901,897,13.3,-6.87,6.84
37674,99,-12776,3224,8572,1875,-1171,689,14.31,-8.93,5.26
37686,99,-12800,3488,8036,1637,-1115,640,12.49,-8.51,4.88
37698,99,-12680,3624,7772,1356,-908,472,10.35,-6.93,3.6
37710,99,-12420,3552,7788,1141,-861,326,8.71,-6.57,2.49
37743,99,-12640,3672,7540,1057,-659,-401,8.06,-5.03,-3.06
37755,99,-12668,3808,7464,698,-566,-516,5.33,-4.32,-3.94
37767,99,-12628,3660,7476,261,-400,-577,1.99,-3.05,-4.4
37779,99,-12808,3612,7748,-100,-141,-640,-0.76,-1.08,-4.88
37791,99,-12844,3520,7812,-413,-99,-737,-3.15,-0.76,-5.62
37803,99,-12928,3440,8108,-638,134,-799,-4.87,1.02,-6.1
37815,99,-12988,3328,8612,-516,396,-889,-3.94,3.02,-6.78
37827,99,-12912,3004,8848,-285,479,-1013,-2.17,3.65,-7.73
37839,99,-13180,2928,8968,-121,602,-1075,-0.92,4.59,-8.2
37872,99,-13632,2868,8740,163,1314,-722,1.24,10.03,-5.51
37884,99,-13584,3032,8456,126,1385,-535,0.96,10.57,-4.08
37896,99,-13448,3080,8284,199,1374,-382,1.52,10.48,-2.91
37908,99,-13368,3036,8508,242,962,-399,1.85,7.34,-3.04
37920,99,-13312,2896,8384,471,962,-446,3.59,7.34,-3.4
37932,99,-13352,2968,8040,499,932,-500,3.81,7.11,-3.81
37944,99,-13492,2892,7988,433,1034,-491,3.3,7.89,-3.75
37956,99,-13500,2976,8040,420,1410,-477,3.2,10.76,-3.64
37968,99,-13676,3072,7960,328,1382,-365,2.5,10.54,-2.78
38001,99,-13596,2704,7956,491,1345,-477,3.75,10.26,-3.64
38013,99,-13756,2892,7792,342,1193,-377,2.61,9.1,-2.88
38025,99,-13788,2852,7708,143,1004,-320,1.09,7.66,-2.44
38037,99,-13732,2892,8016,107,820,-289,0.82,6.26,-2.2
38049,99,-13672,2792,8152,154,600,-247,1.17,4.58,-1.88
38061,99,-13708,2772,8268,307,516,-204,2.34,3.94,-1.56
38073,99,-13712,2796,8036,340,472,-131,2.59,3.6,-1
38085,99,-13648,2424,8204,-76,360,-300,-0.58,2.75,-2.29
38097,99,-13700,2864,8128,286,339,-31,2.18,2.59,-0.24
38130,99,-13736,2712,7924,490,216,-88,3.74,1.65,-0.67
38142,99,-13692,2848,7992,450,377,-4,3.43,2.88,-0.03
38154,99,-13704,2704,7944,248,381,97,1.89,2.91,0.74
38166,99,-13596,2960,8004,441,261,65,3.36,1.99,0.5
38178,99,-13504,2900,7876,359,312,142,2.74,2.38,1.08
38190,99,-13468,2928,8016,334,168,104,2.55,1.28,0.79
38202,99,-13324,2876,7960,313,123,92,2.39,0.94,0.7
38214,99,-13412,2872,8080,325,129,54,2.48,0.98,0.41
38226,99,-13424,2976,8068,233,120,76,1.78,0.92,0.58
38259,99,-13508,2816,7856,249,324,-80,1.9,2.47,-0.61
38271,99,-13532,2992,8008,119,307,22,0.91,2.34,0.17
38283,99,-13504,2880,8060,190,359,15,1.45,2.74,0.11
38295,99,-13460,2972,7944,163,401,41,1.24,3.06,0.31
38307,99,-13384,2992,8084,138,351,67,1.05,2.68,0.51
38319,99,-13336,2924,7964,184,314,20,1.4,2.4,0.15
38331,99,-13288,2852,8100,226,430,-25,1.72,3.28,-0.19
38343,99,-13392,2964,8008,247,393,-90,1.88,3,-0.69
38355,99,-13580,2956,7892,208,486,-77,1.59,3.71,-0.59
38388,99,-13564,2828,7888,124,339,-120,0.95,2.59,-0.92
38400,99,-13464,2856,8196,131,415,-77,1,3.17,-0.59
38412,99,-13480,2896,8024,148,337,-95,1.13,2.57,-0.72
38424,99,-13508,2864,8052,155,287,-87,1.18,2.19,-0.66
38436,99,-13496,2860,8120,218,282,-42,1.66,2.15,-0.32
38448,99,-13476,2796,8120,326,507,-1,2.49,3.87,-0.01
38460,99,-13608,2764,7976,301,509,-24,2.3,3.88,-0.18
38472,99,-13532,2812,8032,227,508,18,1.73,3.88,0.14
38484,99,-13452,2848,8168,326,472,-12,2.49,3.6,-0.09
38517,99,-13560,2840,7812,197,287,-133,1.5,2.19,-1.01
38529,99,-13452,2880,7896,2,257,-62,0.02,1.96,-0.47
38541,99,-13576,2884,7992,84,326,-54,0.64,2.49,-0.41
38553,99,-13524,2796,8024,218,383,-57,1.66,2.92,-0.43
38565,99,-13516,2880,7968,266,434,-39,2.03,3.31,-0.3
38577,99,-13472,2840,8048,243,489,-44,1.85,3.73,-0.34
38589,99,-13452,2856,8036,313,556,-114,2.39,4.24,-0.87
38601,99,-13496,2808,7972,329,595,-103,2.51,4.54,-0.79
38613,99,-13612,2844,7992,271,674,-41,2.07,5.14,-0.31
38646,99,-13532,2676,7916,217,445,-95,1.66,3.4,-0.72
38658,99,-13516,2740,7872,133,433,-97,1.01,3.3,-0.74
38670,99,-13620,2804,8156,279,427,-98,2.13,3.26,-0.75
38682,99,-13640,2732,7816,334,504,-134,2.55,3.85,-1.02
38694,99,-13616,2812,7716,150,421,-82,1.14,3.21,-0.63
38706,99,-13580,2808,7924,95,331,-19,0.72,2.53,-0.14
38718,99,-13592,2812,7940,209,491,-53,1.59,3.75,-0.4
38730,99,-13496,2764,7772,156,507,-29,1.19,3.87,-0.22
38742,99,-13508,2832,7868,120,390,-89,0.92,2.98,-0.68
38775,99,-13648,2696,7820,33,356,-110,0.25,2.72,-0.84
38787,99,-13520,2828,8120,173,392,-75,1.32,2.99,-0.57
38799,99,-13564,2696,8004,330,424,-111,2.52,3.23,-0.85
38811,99,-13560,2692,7760,143,383,-120,1.09,2.92,-0.92
38823,99,-13536,2812,7828,-14,287,-108,-0.11,2.19,-0.82
38835,99,-13684,2748,7904,-39,260,-126,-0.3,1.98,-0.96
38847,99,-13596,2796,7744,-108,300,-88,-0.82,2.29,-0.67
38859,99,-13600,2780,7852,-48,257,-112,-0.37,1.96,-0.85
38871,99,-13452,2760,7984,-27,224,-109,-0.21,1.71,-0.83
38904,99,-13596,2696,7744,125,376,-167,0.95,2.87,-1.27
38916,99,-13480,2660,8168,247,558,-133,1.88,4.26,-1.01
38928,99,-13616,2632,8208,342,546,-122,2.61,4.17,-0.93
38940,99,-13548,2636,8036,238,554,-129,1.82,4.23,-0.98
38952,99,-13524,2668,8028,219,535,-144,1.67,4.08,-1.1
38964,99,-13616,2632,7968,242,527,-105,1.85,4.02,-0.8
38976,99,-13680,2712,8112,307,605,-118,2.34,4.62,-0.9
38988,99,-13696,2568,7792,358,453,-114,2.73,3.46,-0.87
39000,99,-13740,2632,7784,258,455,-101,1.97,3.47,-0.77
39033,99,-13640,2548,7672,232,369,-130,1.77,2.82,-0.99
39045,99,-13652,2620,7752,126,452,-74,0.96,3.45,-0.56
39057,99,-13668,2696,7776,167,344,-96,1.27,2.62,-0.73
39069,99,-13652,2684,7816,134,311,-112,1.02,2.37,-0.85
39081,99,-13656,2620,8088,204,310,-74,1.56,2.37,-0.56
39093,99,-13664,2480,7912,404,403,-77,3.08,3.07,-0.59
39105,99,-13788,2636,7772,323,394,-27,2.46,3.01,-0.21
39117,99,-13764,2632,7808,157,281,41,1.2,2.14,0.31
39129,99,-13712,2668,7976,206,325,64,1.57,2.48,0.49
39162,99,-13672,2488,7772,342,269,-15,2.61,2.05,-0.11
39174,99,-13616,2604,7868,259,300,-1,1.98,2.29,-0.01
39186,99,-13580,2552,7976,170,215,-26,1.3,1.64,-0.2
39198,99,-13652,2652,8052,230,307,45,1.75,2.34,0.34
39210,99,-13708,2608,7992,312,366,14,2.38,2.79,0.11
39222,99,-13568,2564,8072,387,429,60,2.95,3.27,0.46
39234,99,-13512,2632,7924,413,477,34,3.15,3.64,0.26
39246,99,-13552,2632,7828,310,411,72,2.37,3.14,0.55
39258,99,-13444,2692,7844,378,400,-23,2.88,3.05,-0.18
39291,99,-13840,2520,7424,406,182,-97,3.1,1.39,-0.74
39303,99,-13640,2628,7524,231,319,-56,1.76,2.43,-0.43
39315,99,-13608,2656,7676,118,129,-35,0.9,0.98,-0.27
39327,99,-13648,2600,7840,104,248,-34,0.79,1.89,-0.26
39339,99,-13700,2560,7752,27,306,-34,0.21,2.33,-0.26
39351,99,-13632,2648,8040,92,238,-19,0.7,1.82,-0.14
39363,99,-13536,2596,8076,273,372,-60,2.08,2.84,-0.46
39375,99,-13552,2520,8004,320,483,-91,2.44,3.68,-0.69
39387,99,-13528,2640,7980,145,474,-113,1.11,3.62,-0.86
39420,99,-13740,2384,7772,365,438,-128,2.78,3.34,-0.98
39432,99,-13748,2552,7708,120,371,-24,0.92,2.83,-0.18
39444,99,-13724,2604,7776,159,394,12,1.21,3.01,0.09
39456,99,-13704,2548,7912,312,399,-44,2.38,3.04,-0.34
39468,99,-13648,2764,7664,143,461,5,1.09,3.52,0.04
39480,99,-13628,2476,7692,134,258,23,1.02,1.97,0.18
39492,99,-13676,2640,7900,143,333,21,1.09,2.54,0.16
39504,99,-13540,2476,7880,133,417,27,1.01,3.18,0.21
39516,99,-13536,2492,7808,61,400,-29,0.47,3.05,-0.22
39549,2,-13704,2440,7756,24,436,-93,0.18,3.33,-0.71
39561,2,-13560,2536,7856,-12,360,-36,-0.09,2.75,-0.27
39573,2,-13604,2532,7772,-118,343,-80,-0.9,2.62,-0.61
39585,2,-13592,2612,8004,61,415,-36,0.47,3.17,-0.27
39597,2,-13692,2560,7856,272,353,-83,2.08,2.69,-0.63
39609,2,-13620,2500,7904,233,259,-92,1.78,1.98,-0.7
39621,2,-13736,2580,7680,274,401,-35,2.09,3.06,-0.27
39633,2,-13592,2584,7844,145,293,0,1.11,2.24,0
39645,2,-13464,2508,7896,148,155,-55,1.13,1.18,-0.42
39678,2,-13568,2504,7884,178,380,-162,1.36,2.9,-1.24
39690,2,-13660,2456,7868,282,467,-61,2.15,3.56,-0.47
39702,2,-13660,2500,7812,214,497,-85,1.63,3.79,-0.65
39714,2,-13736,2484,7824,226,450,-37,1.72,3.43,-0.28
39726,2,-13708,2452,7876,436,426,-94,3.33,3.25,-0.72
39738,2,-13696,2412,7812,487,500,-59,3.72,3.81,-0.45
39750,2,-13748,2456,7836,359,347,-55,2.74,2.65,-0.42
39762,2,-13736,2500,7916,350,355,-4,2.67,2.71,-0.03
39774,2,-13668,2528,7868,463,339,-57,3.53,2.59,-0.43
39807,2,-13732,2516,7824,291,323,-72,2.22,2.46,-0.55
39819,2,-13572,2456,7776,345,402,-83,2.63,3.07,-0.63
39831,2,-13628,2428,7676,240,248,-49,1.83,1.89,-0.37
39843,2,-13724,2476,7688,129,304,-57,0.98,2.32,-0.43
39855,2,-13736,2580,8040,317,326,-29,2.42,2.49,-0.22
39867,2,-13636,2460,8044,517,363,-15,3.94,2.77,-0.11
39879,2,-13604,2452,7684,421,366,-30,3.21,2.79,-0.23
39891,2,-13636,2444,7704,244,274,-9,1.86,2.09,-0.07
39903,2,-13572,2616,7928,273,295,-88,2.08,2.25,-0.67
39936,2,-13744,2372,7820,434,283,-128,3.31,2.16,-0.98
39948,2,-13780,2424,7876,396,365,-50,3.02,2.78,-0.38
39960,2,-13708,2360,7836,273,338,-31,2.08,2.58,-0.24
39972,2,-13708,2444,7828,233,344,15,1.78,2.62,0.11
39984,2,-13692,2384,7956,334,413,-40,2.55,3.15,-0.31
39996,2,-13604,2436,7880,283,418,-20,2.16,3.19,-0.15
40008,2,-13640,2424,7724,173,389,5,1.32,2.97,0.04
40020,2,-13604,2440,7692,92,403,-5,0.7,3.07,-0.04
40032,2,-13684,2516,7760,208,362,-84,1.59,2.76,-0.64
40065,2,-13772,2308,7700,252,306,-67,1.92,2.33,-0.51
40077,2,-13684,2368,7724,267,349,-57,2.04,2.66,-0.43
40089,2,-13704,2260,7828,167,374,-61,1.27,2.85,-0.47
40101,2,-13736,2480,7920,214,311,-25,1.63,2.37,-0.19
40113,2,-13864,2340,7880,303,404,-22,2.31,3.08,-0.17
40125,2,-13696,2376,7900,217,318,34,1.66,2.43,0.26
40137,2,-13680,2452,8068,322,209,20,2.46,1.59,0.15
40149,2,-13648,2432,7864,338,306,6,2.58,2.33,0.05
40161,2,-13576,2468,7688,213,307,-49,1.63,2.34,-0.37
40194,2,-13904,2356,7504,298,277,-70,2.27,2.11,-0.53
40206,2,-13724,2412,7868,290,347,79,2.21,2.65,0.6
40218,2,-13728,2412,7760,344,319,18,2.62,2.43,0.14
40230,2,-13660,2388,7792,263,295,-4,2.01,2.25,-0.03
40242,2,-13660,2352,7776,239,264,-5,1.82,2.01,-0.04
40254,2,-13756,2372,7804,251,242,11,1.91,1.85,0.08
40266,2,-13768,2392,7708,201,317,47,1.53,2.42,0.36
40278,2,-13832,2404,7876,238,305,75,1.82,2.33,0.57
40290,2,-13740,2424,7908,319,355,73,2.43,2.71,0.56
40323,2,-13664,2332,7632,273,269,-52,2.08,2.05,-0.4
40335,2,-13576,2460,7840,332,375,-20,2.53,2.86,-0.15
40347,2,-13616,2400,7796,325,272,-53,2.48,2.08,-0.4
40359,2,-13700,2412,7768,325,296,-28,2.48,2.26,-0.21
40371,2,-13684,2480,7876,297,284,-35,2.27,2.17,-0.27
40383,2,-13680,2420,7772,286,340,11,2.18,2.59,0.08
40395,2,-13724,2420,7916,373,341,-51,2.85,2.6,-0.39
40407,2,-13768,2348,7808,380,314,-16,2.9,2.4,-0.12
40419,2,-13752,2520,7668,243,302,22,1.85,2.3,0.17
40452,2,-13728,2296,7704,341,199,-39,2.6,1.52,-0.3
40464,2,-13656,2412,7880,300,265,25,2.29,2.02,0.19
40476,2,-13712,2388,7816,343,282,-10,2.62,2.15,-0.08
40488,2,-13828,2376,7844,279,292,40,2.13,2.23,0.31
40500,2,-13768,2408,7868,323,248,39,2.46,1.89,0.3
40512,2,-13732,2424,7804,421,299,88,3.21,2.28,0.67
40524,2,-13736,2388,7620,314,238,81,2.4,1.82,0.62
40536,2,-13812,2408,7848,321,188,57,2.45,1.43,0.43
40548,2,-13736,2404,7736,254,212,64,1.94,1.62,0.49
40581,2,-13696,2300,7692,326,248,1,2.49,1.89,0.01
40593,2,-13624,2376,7828,379,312,14,2.89,2.38,0.11
40605,2,-13636,2364,7716,374,259,-23,2.85,1.98,-0.18
40617,2,-13816,2452,7696,260,285,16,1.98,2.17,0.12
40629,2,-13768,2336,7880,276,285,43,2.11,2.17,0.33
40641,2,-13724,2404,7776,364,336,43,2.78,2.56,0.33
40653,2,-13752,2352,7644,286,313,19,2.18,2.39,0.14
40665,2,-13728,2452,7792,265,194,63,2.02,1.48,0.48
40677,2,-13668,2340,7776,336,170,49,2.56,1.3,0.37
40710,2,-13656,2284,7856,379,326,-50,2.89,2.49,-0.38
40722,2,-13640,2364,7788,356,373,7,2.72,2.85,0.05
40734,2,-13656,2380,7776,260,325,41,1.98,2.48,0.31
40746,2,-13728,2420,7916,357,253,12,2.72,1.93,0.09
40758,2,-13732,2384,7784,374,298,-5,2.85,2.27,-0.04
40770,2,-13704,2356,7672,386,203,60,2.94,1.55,0.46
40782,2,-13692,2404,7792,335,123,-44,2.56,0.94,-0.34
40794,2,-13784,2316,7844,301,182,32,2.3,1.39,0.24
40806,2,-13848,2360,7780,280,185,70,2.14,1.41,0.53
40839,2,-13808,2296,7724,263,57,80,2.01,0.43,0.61
40851,2,-13576,2364,7848,266,153,111,2.03,1.17,0.85
40863,2,-13540,2436,7928,263,201,62,2.01,1.53,0.47
40875,2,-13516,2408,7828,249,228,58,1.9,1.74,0.44
40887,2,-13556,2440,7800,259,384,56,1.98,2.93,0.43
40899,2,-13576,2452,7804,231,365,40,1.76,2.78,0.31
40911,2,-13548,2460,7940,255,316,37,1.95,2.41,0.28
40923,2,-13612,2388,7864,286,348,25,2.18,2.66,0.19
40935,2,-13692,2472,7952,279,274,19,2.13,2.09,0.14
40968,2,-13812,2280,7684,326,298,-12,2.49,2.27,-0.09
40980,2,-13612,2424,7960,379,294,36,2.89,2.24,0.27
40992,2,-13604,2336,7836,422,309,-16,3.22,2.36,-0.12
41004,2,-13684,2368,7716,368,282,3,2.81,2.15,0.02
41016,2,-13628,2424,7840,374,284,-42,2.85,2.17,-0.32
41028,2,-13652,2408,7672,303,274,-27,2.31,2.09,-0.21
41040,2,-13700,2432,7652,217,235,26,1.66,1.79,0.2
41052,2,-13660,2444,7856,274,203,26,2.09,1.55,0.2
41064,2,-13668,2400,7692,235,235,25,1.79,1.79,0.19
41097,2,-13772,2232,7760,451,316,-80,3.44,2.41,-0.61
41109,2,-13832,2380,7788,260,271,-17,1.98,2.07,-0.13
41121,2,-13724,2384,7868,289,269,2,2.2,2.05,0.02
41133,2,-13644,2380,7908,326,337,43,2.49,2.57,0.33
41145,2,-13588,2328,7864,294,342,-20,2.24,2.61,-0.15
41157,2,-13640,2440,7812,224,261,26,1.71,1.99,0.2
41169,2,-13600,2488,7784,281,386,9,2.14,2.94,0.07
41181,2,-13640,2360,7740,234,463,1,1.79,3.53,0.01
41193,2,-13616,2392,7804,229,350,13,1.75,2.67,0.1
41226,2,-13732,2200,7600,240,384,-104,1.83,2.93,-0.79
41238,2,-13744,2420,7976,231,376,-3,1.76,2.87,-0.02
41250,2,-13720,2388,7780,300,354,-48,2.29,2.7,-0.37
41262,2,-13648,2392,7788,248,319,-17,1.89,2.43,-0.13
41274,2,-13612,2388,7916,394,356,-23,3.01,2.72,-0.18
41286,2,-13660,2356,7696,403,376,-58,3.07,2.87,-0.44
41298,2,-13816,2436,7700,244,302,-60,1.86,2.3,-0.46
41310,2,-13716,2380,7864,268,224,-14,2.04,1.71,-0.11
41322,2,-13712,2340,7896,365,262,-11,2.78,2,-0.08
41355,2,-13844,2288,7760,334,323,-43,2.55,2.46,-0.33
41367,2,-13696,2344,7760,379,315,33,2.89,2.4,0.25
41379,2,-13784,2300,7744,295,308,18,2.25,2.35,0.14
41391,2,-13688,2352,7880,203,313,34,1.55,2.39,0.26
41403,2,-13708,2316,7956,199,299,19,1.52,2.28,0.14
41415,2,-13608,2368,7780,243,385,-10,1.85,2.94,-0.08
41427,2,-13824,2352,7732,136,342,12,1.04,2.61,0.09
41439,2,-13888,2472,7648,85,319,69,0.65,2.43,0.53
41451,2,-13668,2380,7736,129,389,53,0.98,2.97,0.4
41484,2,-13768,2340,7720,177,315,27,1.35,2.4,0.21
41496,2,-13656,2344,7968,308,341,55,2.35,2.6,0.42
41508,2,-13648,2364,7888,282,340,11,2.15,2.59,0.08
41520,2,-13752,2372,7664,212,309,33,1.62,2.36,0.25
41532,2,-13688,2404,7772,220,417,49,1.68,3.18,0.37
41544,2,-13520,2388,7936,389,257,-47,2.97,1.96,-0.36
41556,2,-13664,2420,7688,313,234,-17,2.39,1.79,-0.13
41568,2,-13704,2368,7696,259,202,-34,1.98,1.54,-0.26
41580,2,-13712,2384,7820,223,258,-9,1.7,1.97,-0.07
41613,2,-13824,2268,7560,220,299,-2,1.68,2.28,-0.02
41625,2,-13776,2372,7852,162,294,30,1.24,2.24,0.23
41637,2,-13692,2256,7896,301,263,14,2.3,2.01,0.11
41649,2,-13672,2280,7792,332,196,-35,2.53,1.5,-0.27
41661,2,-13776,2340,7784,251,165,-33,1.91,1.26,-0.25
41673,2,-13728,2340,7904,321,217,-35,2.45,1.66,-0.27
41685,2,-13744,2284,7676,291,225,-25,2.22,1.72,-0.19
41697,2,-13796,2340,7684,202,247,-13,1.54,1.88,-0.1
41709,2,-13780,2396,7772,133,195,52,1.01,1.49,0.4
41742,2,-13704,2224,7688,422,265,-21,3.22,2.02,-0.16
41754,2,-13668,2264,7732,256,257,-19,1.95,1.96,-0.14
41766,2,-13644,2368,7928,258,168,-45,1.97,1.28,-0.34
41778,2,-13672,2260,7980,307,197,-26,2.34,1.5,-0.2
41790,2,-13736,2244,8036,361,238,-20,2.75,1.82,-0.15
41802,2,-13772,2304,7920,376,276,16,2.87,2.11,0.12
41814,2,-13756,2328,7840,289,314,64,2.2,2.4,0.49
41826,2,-13612,2324,7876,255,345,69,1.95,2.63,0.53
41838,2,-13680,2352,7700,313,330,87,2.39,2.52,0.66
41871,2,-13644,2260,7792,405,219,-53,3.09,1.67,-0.4
41883,2,-13720,2288,7660,413,220,-81,3.15,1.68,-0.62
41895,2,-13820,2316,7644,297,169,-72,2.27,1.29,-0.55
41907,2,-13804,2344,7808,280,193,-15,2.14,1.47,-0.11
41919,2,-13760,2304,7980,389,164,31,2.97,1.25,0.24
41931,2,-13760,2212,7780,353,118,49,2.69,0.9,0.37
41943,2,-13744,2268,7888,331,155,102,2.53,1.18,0.78
41955,2,-13680,2340,8060,369,227,71,2.82,1.73,0.54
41967,2,-13632,2292,7768,364,270,80,2.78,2.06,0.61
42000,2,-13712,2304,7684,354,192,-16,2.7,1.46,-0.12
42012,2,-13596,2492,7804,447,177,-60,3.41,1.35,-0.46
42024,2,-13592,2328,7644,439,210,-68,3.35,1.6,-0.52
42036,2,-13564,2344,7788,341,189,-20,2.6,1.44,-0.15
42048,2,-13700,2276,7772,210,180,-43,1.6,1.37,-0.33
42060,2,-13724,2364,7980,279,260,-49,2.13,1.98,-0.37
42072,2,-13748,2268,7956,351,266,-53,2.68,2.03,-0.4
42084,2,-13808,2324,7708,261,231,-60,1.99,1.76,-0.46
42096,2,-13772,2264,7828,216,126,3,1.65,0.96,0.02
42129,2,-13784,2224,7640,276,170,-10,2.11,1.3,-0.08
42141,2,-13664,2360,7788,238,193,12,1.82,1.47,0.09
42153,2,-13616,2276,7928,338,203,39,2.58,1.55,0.3
42165,2,-13692,2224,7800,293,124,-30,2.24,0.95,-0.23
42177,2,-13684,2352,7844,278,164,21,2.12,1.25,0.16
42189,2,-13632,2336,7876,359,137,2,2.74,1.05,0.02
42201,2,-13624,2316,8008,387,240,-14,2.95,1.83,-0.11
42213,2,-13608,2316,7868,312,136,-37,2.38,1.04,-0.28
42225,2,-13644,2364,7940,252,208,23,1.92,1.59,0.18
42258,2,-13752,2172,7692,391,217,-93,2.98,1.66,-0.71
42270,2,-13680,2260,7852,243,281,-48,1.85,2.14,-0.37
42282,2,-13700,2312,7932,265,275,-23,2.02,2.1,-0.18
42294,2,-13680,2256,7900,394,245,-23,3.01,1.87,-0.18
42306,2,-13740,2224,7768,383,255,-19,2.92,1.95,-0.14
42318,2,-13688,2312,7772,350,238,-1,2.67,1.82,-0.01
42330,2,-13672,2264,7804,324,235,-32,2.47,1.79,-0.24
42342,2,-13700,2240,7872,295,232,13,2.25,1.77,0.1
42354,2,-13712,2252,7896,339,152,44,2.59,1.16,0.34
42387,2,-13688,2176,7752,363,180,21,2.77,1.37,0.16
42399,2,-13652,2292,7816,330,176,-17,2.52,1.34,-0.13
42411,2,-13656,2312,7752,263,141,16,2.01,1.08,0.12
42423,2,-13564,2276,8016,332,191,-24,2.53,1.46,-0.18
42435,2,-13612,2220,8000,496,389,-5,3.78,2.97,-0.04
42447,2,-13708,2268,7768,402,339,-20,3.07,2.59,-0.15
42459,2,-13692,2288,7724,233,321,-6,1.78,2.45,-0.05
42471,2,-13688,2388,7860,225,358,39,1.72,2.73,0.3
42483,2,-13628,2228,7908,317,345,10,2.42,2.63,0.08
42516,2,-13716,2216,7696,262,256,22,2,1.95,0.17
42528,2,-13576,2172,7800,298,266,-35,2.27,2.03,-0.27
42540,2,-13720,2268,7848,262,261,-26,2,1.99,-0.2
42552,2,-13692,2280,7928,215,175,-39,1.64,1.34,-0.3
42564,2,-13688,2344,8120,277,215,81,2.11,1.64,0.62
42576,2,-13632,2272,7908,330,213,7,2.52,1.63,0.05
42588,2,-13656,2268,7880,233,235,41,1.78,1.79,0.31
42600,2,-13652,2276,7700,149,169,29,1.14,1.29,0.22
42612,2,-13604,2224,7868,223,242,51,1.7,1.85,0.39
42645,2,-13748,2192,7912,359,392,-33,2.74,2.99,-0.25
42657,2,-13700,2180,7900,360,363,5,2.75,2.77,0.04
42669,2,-13696,2292,7880,205,338,-4,1.56,2.58,-0.03
42681,2,-13732,2292,7808,126,311,5,0.96,2.37,0.04
42693,2,-13672,2196,8092,193,257,2,1.47,1.96,0.02
42705,2,-13668,2248,8024,384,381,36,2.93,2.91,0.27
42717,2,-13644,2220,7880,391,388,48,2.98,2.96,0.37
42729,2,-13616,2232,7812,341,332,-9,2.6,2.53,-0.07
42741,2,-13800,2276,7872,319,243,2,2.43,1.85,0.02
42774,2,-13704,2176,7796,621,527,22,4.74,4.02,0.17
42786,2,-13560,2236,7808,548,572,-10,4.18,4.36,-0.08
42798,2,-13636,2240,7792,443,476,46,3.38,3.63,0.35
42810,2,-13684,2288,7972,356,508,20,2.72,3.88,0.15
42822,2,-13812,2328,7824,337,443,78,2.57,3.38,0.6
42834,2,-13720,2292,7808,330,313,108,2.52,2.39,0.82
42846,2,-13480,2212,7776,241,261,115,1.84,1.99,0.88
42858,2,-13488,2296,7820,143,157,18,1.09,1.2,0.14
42870,2,-13556,2244,7992,232,257,-3,1.77,1.96,-0.02
42903,2,-13720,2156,7500,268,402,-69,2.04,3.07,-0.53
42915,2,-13688,2316,7852,205,378,-12,1.56,2.88,-0.09
42927,2,-13736,2244,7968,270,322,4,2.06,2.46,0.03
42939,2,-13736,2284,7908,337,245,-5,2.57,1.87,-0.04
42951,2,-13764,2244,7748,352,250,23,2.69,1.91,0.18
42963,2,-13692,2272,7736,334,271,56,2.55,2.07,0.43
42975,2,-13656,2292,7876,301,301,73,2.3,2.3,0.56
42987,2,-13600,2240,7764,304,345,14,2.32,2.63,0.11
42999,2,-13548,2252,7936,363,291,8,2.77,2.22,0.06
43032,2,-13780,2156,7684,378,157,-75,2.88,1.2,-0.57
43044,2,-13656,2272,7888,261,260,-10,1.99,1.98,-0.08
43056,2,-13716,2256,7852,315,357,68,2.4,2.72,0.52
43068,2,-13576,2384,7844,430,367,10,3.28,2.8,0.08
43080,2,-13628,2360,7672,347,398,0,2.65,3.04,0
43092,2,-13672,2352,7716,263,310,-42,2.01,2.37,-0.32
43104,2,-13564,2320,7796,270,217,-55,2.06,1.66,-0.42
43116,2,-13684,2288,7792,271,185,-69,2.07,1.41,-0.53
43128,2,-13696,2324,7736,223,193,-42,1.7,1.47,-0.32
43161,2,-13776,2040,7908,440,259,-196,3.36,1.98,-1.5
